StationID,Station,VisitDate,Time,Test,Symbol,Stratum,Result,Depth,Lab,FieldID
25,Malletts Bay,5/19/92,1640,Alkalinity,,E,33.5,2,VT,9228030
25,Malletts Bay,5/19/92,1640,Chloride,,E,10,2,VT,9228030
25,Malletts Bay,5/19/92,1640,Chlorophyll-a,,,4.84,7.2,NY,9228030
25,Malletts Bay,5/19/92,1640,Dissolved Inorganic Carbon,,E,7.7,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Dissolved Organic Carbon,,E,4.2,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Dissolved Phosphorus,,E,4,2,VT,9228030
25,Malletts Bay,5/19/92,1640,Dissolved Silica,,E,2.37,2,VT,9228030
25,Malletts Bay,5/19/92,1640,Iron,,E,73,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Lead,<,E,10,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Magnesium,,E,2.4,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Ortho-Phosphorus,<,E,2,2,VT,9228030
25,Malletts Bay,5/19/92,1640,Potassium,,E,1.5,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Secchi Depth,,,3.6,,,9228030
25,Malletts Bay,5/19/92,1640,Sodium,,E,6.3,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Temperature,,,12.1,1,,9228030
25,Malletts Bay,5/19/92,1640,Total Kjeldahl Nitrogen,,E,0.18,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Total Nitrate-Nitrite,,E,0.2,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Total Nitrogen,,E,0.52,2,VT,9228030
25,Malletts Bay,5/19/92,1640,Total Organic Carbon,,E,3.8,2,NY,9228030
25,Malletts Bay,5/19/92,1640,Total Phosphorus,,E,9,2,VT,9228030
25,Malletts Bay,5/19/92,1640,Total Suspended Solids,,E,1.21,2,VT,9228030
25,Malletts Bay,5/19/92,1655,Alkalinity,,H,32,30,VT,9228031
25,Malletts Bay,5/19/92,1655,Chloride,,H,9.9,30,VT,9228031
25,Malletts Bay,5/19/92,1655,Dissolved Inorganic Carbon,,H,7.8,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Dissolved Organic Carbon,,H,4.6,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Dissolved Phosphorus,,H,4,30,VT,9228031
25,Malletts Bay,5/19/92,1655,Dissolved Silica,,H,2.68,30,VT,9228031
25,Malletts Bay,5/19/92,1655,Iron,,H,86,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Lead,<,H,10,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Magnesium,,H,2.3,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Ortho-Phosphorus,<,H,2,30,VT,9228031
25,Malletts Bay,5/19/92,1655,Potassium,,H,1.5,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Sodium,,H,5.9,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Total Kjeldahl Nitrogen,,H,0.22,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Total Nitrate-Nitrite,,H,0.25,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Total Nitrogen,,H,0.51,30,VT,9228031
25,Malletts Bay,5/19/92,1655,Total Organic Carbon,,H,3.3,30,NY,9228031
25,Malletts Bay,5/19/92,1655,Total Phosphorus,,H,10,30,VT,9228031
25,Malletts Bay,5/19/92,1655,Total Suspended Solids,,H,1.44,30,VT,9228031
25,Malletts Bay,6/9/92,1115,Alkalinity,,E,32.9,2,VT,9228054
25,Malletts Bay,6/9/92,1115,Chloride,,E,10.2,2,VT,9228054
25,Malletts Bay,6/9/92,1115,Chlorophyll-a,,,3.53,7.2,NY,9228054
25,Malletts Bay,6/9/92,1115,Dissolved Inorganic Carbon,,E,7.9,2,NY,9228054
25,Malletts Bay,6/9/92,1115,Dissolved Organic Carbon,,E,2.6,2,NY,9228054
25,Malletts Bay,6/9/92,1115,Dissolved Phosphorus,,E,7,2,VT,9228054
25,Malletts Bay,6/9/92,1115,Dissolved Silica,,E,1.1,2,VT,9228054
25,Malletts Bay,6/9/92,1115,Iron,,E,24,2,NY,9228054
25,Malletts Bay,6/9/92,1115,Lead,<,E,10,2,NY,9228054
25,Malletts Bay,6/9/92,1115,Magnesium,,E,2.2,2,NY,9228054
