StationID,Station,VisitDate,Time,Test,Symbol,Stratum,Result,Depth,Lab,FieldID
2,South Lake B,5/13/92,1250,Alkalinity,,U,77.7,2,VT,9228017
2,South Lake B,5/13/92,1250,Chloride,,U,10.2,2,VT,9228017
2,South Lake B,5/13/92,1250,Dissolved Inorganic Carbon,,U,18,2,NY,9228017
2,South Lake B,5/13/92,1250,Dissolved Organic Carbon,,U,4.8,2,NY,9228017
2,South Lake B,5/13/92,1250,Dissolved Phosphorus,,U,8,2,VT,9228017
2,South Lake B,5/13/92,1250,Dissolved Silica,,U,2.23,2,VT,9228017
2,South Lake B,5/13/92,1250,Iron,,U,60,2,NY,9228017
2,South Lake B,5/13/92,1250,Lead,<,U,10,2,NY,9228017
2,South Lake B,5/13/92,1250,Magnesium,,U,5.5,2,NY,9228017
2,South Lake B,5/13/92,1250,Ortho-Phosphorus,,U,5,2,VT,9228017
2,South Lake B,5/13/92,1250,Potassium,,U,1.3,2,NY,9228017
2,South Lake B,5/13/92,1250,Secchi Depth,,,1.5,,,9228017
2,South Lake B,5/13/92,1250,Sodium,,U,6.4,2,NY,9228017
2,South Lake B,5/13/92,1250,Total Kjeldahl Nitrogen,,U,0.18,2,NY,9228017
2,South Lake B,5/13/92,1250,Total Nitrate-Nitrite,,U,0.08,2,NY,9228017
2,South Lake B,5/13/92,1250,Total Nitrogen,,U,0.58,2,VT,9228017
2,South Lake B,5/13/92,1250,Total Organic Carbon,,U,5.1,2,NY,9228017
2,South Lake B,5/13/92,1250,Total Phosphorus,,U,29,2,VT,9228017
2,South Lake B,5/13/92,1250,Total Suspended Solids,,U,5.43,2,VT,9228017
2,South Lake B,5/26/92,1120,Alkalinity,,U,85.5,2,VT,9229001
2,South Lake B,5/26/92,1120,Chloride,,U,11.2,2,VT,9229001
2,South Lake B,5/26/92,1120,Dissolved Inorganic Carbon,,U,18,2,NY,9229001
2,South Lake B,5/26/92,1120,Dissolved Organic Carbon,,U,5.5,2,NY,9229001
2,South Lake B,5/26/92,1120,Dissolved Phosphorus,,U,16,2,VT,9229001
2,South Lake B,5/26/92,1120,Dissolved Silica,,U,1.38,2,VT,9229001
2,South Lake B,5/26/92,1120,Ortho-Phosphorus,,U,9,2,VT,9229001
2,South Lake B,5/26/92,1120,pH,,U,7.62,2,VT,9229001
2,South Lake B,5/26/92,1120,Secchi Depth,,,0.6,,,9229001
2,South Lake B,5/26/92,1120,Temperature,,,15.8,1,,9229001
2,South Lake B,5/26/92,1120,Total Ammonia,,U,0.025,2,NY,9229001
2,South Lake B,5/26/92,1120,Total Kjeldahl Nitrogen,,U,0.18,2,NY,9229001
2,South Lake B,5/26/92,1120,Total Nitrate-Nitrite,<,U,0.05,2,NY,9229001
2,South Lake B,5/26/92,1120,Total Nitrogen,,U,0.7,2,VT,9229001
2,South Lake B,5/26/92,1120,Total Organic Carbon,,U,8.3,2,NY,9229001
